# freq_THz  G_total  G_Ga  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
2.2894287109e+02 6.2666404882e-14 3.1060410669e-14 3.1605994213e-14
2.2900390625e+02 6.2717036966e-14 3.1123031787e-14 3.1594005179e-14
2.2906494141e+02 6.2758851259e-14 3.1223126529e-14 3.1535724730e-14
2.2912597656e+02 6.2426552258e-14 3.1331172515e-14 3.1095379743e-14
2.2918701172e+02 6.2012973463e-14 3.1141118769e-14 3.0871854694e-14
2.2924804688e+02 6.1957153552e-14 3.0900203625e-14 3.1056949927e-14
2.2930908203e+02 6.2160778383e-14 3.0999511845e-14 3.1161266538e-14
2.2937011719e+02 6.2273830247e-14 3.1019731344e-14 3.1254098904e-14
2.2943115234e+02 6.2190587047e-14 3.1050124212e-14 3.1140462835e-14
2.2949218750e+02 6.1965160132e-14 3.0942893789e-14 3.1022266343e-14
2.2955322266e+02 6.1965987721e-14 3.0989223823e-14 3.0976763898e-14
2.2961425781e+02 6.2112618388e-14 3.0942956752e-14 3.1169661635e-14
2.2967529297e+02 6.2081964306e-14 3.0820112174e-14 3.1261852132e-14
2.2973632812e+02 6.2044158990e-14 3.0850889322e-14 3.1193269668e-14
2.2979736328e+02 6.2028680761e-14 3.0989917416e-14 3.1038763345e-14
2.2985839844e+02 6.2085533421e-14 3.0822526235e-14 3.1263007186e-14
2.2991943359e+02 6.1917028444e-14 3.0874103984e-14 3.1042924459e-14
2.2998046875e+02 6.1811494582e-14 3.0813416538e-14 3.0998078043e-14
2.3004150391e+02 6.1956579094e-14 3.0888562715e-14 3.1068016380e-14
2.3010253906e+02 6.2060707451e-14 3.0865295239e-14 3.1195412212e-14
2.3016357422e+02 6.1743032043e-14 3.0496048763e-14 3.1246983280e-14
2.3022460938e+02 6.1773042463e-14 3.0712047226e-14 3.1060995237e-14
2.3028564453e+02 6.2053180333e-14 3.0953651532e-14 3.1099528801e-14
2.3034667969e+02 6.1985929769e-14 3.0973693118e-14 3.1012236650e-14
2.3040771484e+02 6.2074502099e-14 3.0994957188e-14 3.1079544912e-14
2.3046875000e+02 6.1729056809e-14 3.0777825472e-14 3.0951231337e-14
2.3052978516e+02 6.1458425452e-14 3.0636115559e-14 3.0822309893e-14
2.3059082031e+02 6.1718405198e-14 3.0593889599e-14 3.1124515599e-14
2.3065185547e+02 6.1510041897e-14 3.0660226851e-14 3.0849815046e-14
2.3071289062e+02 6.1528112418e-14 3.0708484270e-14 3.0819628148e-14
2.3077392578e+02 6.1892678362e-14 3.0949929849e-14 3.0942748513e-14
2.3083496094e+02 6.1669598094e-14 3.0854268296e-14 3.0815329798e-14
2.3089599609e+02 6.1588922356e-14 3.0753124956e-14 3.0835797400e-14
2.3095703125e+02 6.1617562153e-14 3.0743071488e-14 3.0874490666e-14
2.3101806641e+02 6.1219039256e-14 3.0504758634e-14 3.0714280622e-14
2.3107910156e+02 6.1328769996e-14 3.0594816224e-14 3.0733953771e-14
2.3114013672e+02 6.1102208067e-14 3.0464469895e-14 3.0637738172e-14
2.3120117188e+02 6.1031288763e-14 3.0383342680e-14 3.0647946083e-14
2.3126220703e+02 6.1029125797e-14 3.0332677979e-14 3.0696447818e-14
2.3132324219e+02 6.0810020637e-14 3.0325483835e-14 3.0484536802e-14
2.3138427734e+02 6.0708245315e-14 3.0343815678e-14 3.0364429637e-14
2.3144531250e+02 6.0960841123e-14 3.0336736000e-14 3.0624105124e-14
2.3150634766e+02 6.1042397988e-14 3.0327541981e-14 3.0714856007e-14
2.3156738281e+02 6.0948012114e-14 3.0347546955e-14 3.0600465159e-14
2.3162841797e+02 6.0670799024e-14 3.0214811512e-14 3.0455987512e-14
2.3168945312e+02 6.0734457848e-14 3.0223539701e-14 3.0510918148e-14
2.3175048828e+02 6.0847091712e-14 3.0166861727e-14 3.0680229985e-14
2.3181152344e+02 6.0905274077e-14 3.0122158996e-14 3.0783115080e-14
2.3187255859e+02 6.1044551094e-14 3.0480543105e-14 3.0564007990e-14
2.3193359375e+02 6.0831426377e-14 3.0467480935e-14 3.0363945442e-14
2.3199462891e+02 6.0669709347e-14 3.0218036402e-14 3.0451672946e-14
2.3205566406e+02 6.0524232956e-14 3.0096023230e-14 3.0428209726e-14
2.3211669922e+02 6.0425870106e-14 3.0062589179e-14 3.0363280928e-14
2.3217773438e+02 6.0755029490e-14 3.0204045604e-14 3.0550983886e-14
2.3223876953e+02 6.0782340676e-14 3.0030191119e-14 3.0752149556e-14
2.3229980469e+02 6.0747735292e-14 3.0060166974e-14 3.0687568318e-14
2.3236083984e+02 6.0926933441e-14 3.0323274819e-14 3.0603658622e-14
2.3242187500e+02 6.0843077496e-14 3.0181306373e-14 3.0661771123e-14
2.3248291016e+02 6.0882877294e-14 3.0194736775e-14 3.0688140520e-14
2.3254394531e+02 6.0841469490e-14 3.0174667625e-14 3.0666801865e-14
2.3260498047e+02 6.0645203754e-14 3.0102257028e-14 3.0542946726e-14
2.3266601562e+02 6.0599095806e-14 3.0113001481e-14 3.0486094325e-14
2.3272705078e+02 6.0535433169e-14 3.0097934695e-14 3.0437498473e-14
2.3278808594e+02 6.0869873481e-14 3.0289508086e-14 3.0580365395e-14
2.3284912109e+02 6.0797654319e-14 3.0265997213e-14 3.0531657106e-14
2.3291015625e+02 6.0479208845e-14 3.0169759743e-14 3.0309449102e-14
2.3297119141e+02 6.0538410569e-14 3.0115581805e-14 3.0422828764e-14
2.3303222656e+02 6.0390828432e-14 2.9953144279e-14 3.0437684152e-14
2.3309326172e+02 6.0413773384e-14 2.9962404651e-14 3.0451368733e-14
2.3315429688e+02 6.0548881459e-14 3.0033157768e-14 3.0515723691e-14
2.3321533203e+02 6.0679395914e-14 3.0172975263e-14 3.0506420651e-14
2.3327636719e+02 6.0581842907e-14 3.0056448265e-14 3.0525394642e-14
2.3333740234e+02 6.0381398010e-14 2.9881642099e-14 3.0499755910e-14
2.3339843750e+02 6.0374149967e-14 2.9895370098e-14 3.0478779869e-14
2.3345947266e+02 6.0196676245e-14 2.9884756132e-14 3.0311920114e-14
2.3352050781e+02 6.0519861509e-14 3.0014175207e-14 3.0505686303e-14
2.3358154297e+02 6.0196201450e-14 2.9850116658e-14 3.0346084792e-14
2.3364257812e+02 5.9963341965e-14 2.9745965752e-14 3.0217376213e-14
2.3370361328e+02 6.0372734838e-14 2.9831798917e-14 3.0540935921e-14
2.3376464844e+02 6.0382317712e-14 2.9881580645e-14 3.0500737066e-14
2.3382568359e+02 6.0156219106e-14 2.9845965197e-14 3.0310253909e-14
2.3388671875e+02 6.0480483660e-14 3.0043609221e-14 3.0436874439e-14
2.3394775391e+02 6.0280633121e-14 3.0009428701e-14 3.0271204420e-14
2.3400878906e+02 5.9860246556e-14 2.9643726554e-14 3.0216520001e-14
2.3406982422e+02 5.9766507902e-14 2.9600444322e-14 3.0166063581e-14
2.3413085938e+02 5.9672773629e-14 2.9565167995e-14 3.0107605634e-14
2.3419189453e+02 5.9612320917e-14 2.9574223615e-14 3.0038097302e-14
2.3425292969e+02 5.9318593031e-14 2.9239745112e-14 3.0078847919e-14
2.3431396484e+02 5.9494544699e-14 2.9327780868e-14 3.0166763832e-14
2.3437500000e+02 5.9564478698e-14 2.9467597952e-14 3.0096880746e-14
2.3443603516e+02 5.9152929595e-14 2.9275520148e-14 2.9877409447e-14
2.3449707031e+02 5.8948685875e-14 2.9224509989e-14 2.9724175886e-14
2.3455810547e+02 5.8945726124e-14 2.9310302557e-14 2.9635423566e-14
2.3461914062e+02 5.8959550024e-14 2.9328648494e-14 2.9630901530e-14
2.3468017578e+02 5.8851864451e-14 2.9080100373e-14 2.9771764078e-14
2.3474121094e+02 5.8830217560e-14 2.9023427787e-14 2.9806789773e-14
2.3480224609e+02 5.8936775410e-14 2.9170743868e-14 2.9766031542e-14
2.3486328125e+02 5.9006403048e-14 2.9198497536e-14 2.9807905512e-14
2.3492431641e+02 5.8819722343e-14 2.9189067833e-14 2.9630654510e-14
2.3498535156e+02 5.8666321993e-14 2.9152105291e-14 2.9514216702e-14
2.3504638672e+02 5.8468787468e-14 2.9039056742e-14 2.9429730726e-14
2.3510742188e+02 5.8485611727e-14 2.9115221815e-14 2.9370389913e-14
2.3516845703e+02 5.8567745251e-14 2.9117534686e-14 2.9450210565e-14
2.3522949219e+02 5.8436193509e-14 2.9067395957e-14 2.9368797552e-14
2.3529052734e+02 5.8315828248e-14 2.8952104731e-14 2.9363723516e-14
2.3535156250e+02 5.8180750499e-14 2.8701150088e-14 2.9479600411e-14
2.3541259766e+02 5.8122329567e-14 2.8724984024e-14 2.9397345543e-14
2.3547363281e+02 5.8348595872e-14 2.8866186779e-14 2.9482409093e-14
2.3553466797e+02 5.8084806687e-14 2.8875488224e-14 2.9209318464e-14
2.3559570312e+02 5.7951606742e-14 2.8851213137e-14 2.9100393606e-14
2.3565673828e+02 5.7688603012e-14 2.8532018404e-14 2.9156584608e-14
2.3571777344e+02 5.7693432967e-14 2.8496543717e-14 2.9196889249e-14
2.3577880859e+02 5.7751277297e-14 2.8623408982e-14 2.9127868315e-14
2.3583984375e+02 5.7535454530e-14 2.8567291357e-14 2.8968163173e-14
2.3590087891e+02 5.7333497573e-14 2.8314719552e-14 2.9018778021e-14
2.3596191406e+02 5.7627991820e-14 2.8521864107e-14 2.9106127713e-14
2.3602294922e+02 5.7604516455e-14 2.8584190204e-14 2.9020326252e-14
2.3608398438e+02 5.7700408533e-14 2.8652771735e-14 2.9047636798e-14
2.3614501953e+02 5.7421697104e-14 2.8510852802e-14 2.8910844302e-14
2.3620605469e+02 5.7183753776e-14 2.8365229593e-14 2.8818524183e-14
2.3626708984e+02 5.7388626630e-14 2.8502001431e-14 2.8886625199e-14
2.3632812500e+02 5.7258418856e-14 2.8551494197e-14 2.8706924659e-14
2.3638916016e+02 5.7156179922e-14 2.8429851946e-14 2.8726327976e-14
2.3645019531e+02 5.7111289078e-14 2.8258521595e-14 2.8852767483e-14
2.3651123047e+02 5.6773589747e-14 2.8071393566e-14 2.8702196181e-14
2.3657226562e+02 5.6677996543e-14 2.8132808708e-14 2.8545187834e-14
2.3663330078e+02 5.7024545707e-14 2.8280157644e-14 2.8744388063e-14
2.3669433594e+02 5.6773227331e-14 2.8146435712e-14 2.8626791618e-14
2.3675537109e+02 5.6478242503e-14 2.8014071364e-14 2.8464171138e-14
2.3681640625e+02 5.6498271717e-14 2.7912168697e-14 2.8586103020e-14
2.3687744141e+02 5.6662934863e-14 2.7926753308e-14 2.8736181555e-14
2.3693847656e+02 5.6585340825e-14 2.7947730667e-14 2.8637610158e-14
2.3699951172e+02 5.6481355816e-14 2.8097301512e-14 2.8384054304e-14
2.3706054688e+02 5.6141612907e-14 2.7838896042e-14 2.8302716865e-14
2.3712158203e+02 5.5979289815e-14 2.7679861588e-14 2.8299428227e-14
2.3718261719e+02 5.6158192740e-14 2.7835449992e-14 2.8322742748e-14
2.3724365234e+02 5.6077933560e-14 2.7735454113e-14 2.8342479447e-14
2.3730468750e+02 5.6023780303e-14 2.7767274926e-14 2.8256505377e-14
2.3736572266e+02 5.6162568049e-14 2.7721768846e-14 2.8440799202e-14
2.3742675781e+02 5.6016107366e-14 2.7614832814e-14 2.8401274552e-14
2.3748779297e+02 5.5778427000e-14 2.7548282685e-14 2.8230144315e-14
2.3754882812e+02 5.5646410021e-14 2.7713740192e-14 2.7932669829e-14
2.3760986328e+02 5.5545610032e-14 2.7641299855e-14 2.7904310177e-14
2.3767089844e+02 5.5179637709e-14 2.7407893999e-14 2.7771743710e-14
2.3773193359e+02 5.4828998739e-14 2.7192860338e-14 2.7636138400e-14
2.3779296875e+02 5.4903513359e-14 2.7211321149e-14 2.7692192209e-14
2.3785400391e+02 5.5002839264e-14 2.7127558959e-14 2.7875280305e-14
2.3791503906e+02 5.4915469584e-14 2.7046271146e-14 2.7869198438e-14
2.3797607422e+02 5.4919993833e-14 2.7116353251e-14 2.7803640582e-14
2.3803710938e+02 5.4954330838e-14 2.7117261303e-14 2.7837069536e-14
2.3809814453e+02 5.4613533764e-14 2.6977965760e-14 2.7635568004e-14
2.3815917969e+02 5.4317292758e-14 2.6779956805e-14 2.7537335953e-14
2.3822021484e+02 5.4500367000e-14 2.6958870694e-14 2.7541496306e-14
2.3828125000e+02 5.4450137942e-14 2.6936360464e-14 2.7513777478e-14
2.3834228516e+02 5.4235065220e-14 2.6844399241e-14 2.7390665978e-14
2.3840332031e+02 5.4218619117e-14 2.6851903069e-14 2.7366716048e-14
2.3846435547e+02 5.4250289646e-14 2.6898317585e-14 2.7351972062e-14
2.3852539062e+02 5.4087481831e-14 2.6709166080e-14 2.7378315751e-14
2.3858642578e+02 5.3866568811e-14 2.6641389515e-14 2.7225179296e-14
2.3864746094e+02 5.4025214445e-14 2.6745005223e-14 2.7280209223e-14
2.3870849609e+02 5.3842758146e-14 2.6495061459e-14 2.7347696687e-14
2.3876953125e+02 5.3673711343e-14 2.6470559415e-14 2.7203151929e-14
2.3883056641e+02 5.3699201167e-14 2.6608223042e-14 2.7090978125e-14
2.3889160156e+02 5.3298026869e-14 2.6477844944e-14 2.6820181925e-14
2.3895263672e+02 5.3262570695e-14 2.6385224140e-14 2.6877346555e-14
2.3901367188e+02 5.3522421975e-14 2.6574442680e-14 2.6947979295e-14
2.3907470703e+02 5.3345845724e-14 2.6429053758e-14 2.6916791966e-14
2.3913574219e+02 5.3202226432e-14 2.6162063406e-14 2.7040163026e-14
2.3919677734e+02 5.3210128007e-14 2.6279489520e-14 2.6930638487e-14
2.3925781250e+02 5.3242532099e-14 2.6284359735e-14 2.6958172364e-14
2.3931884766e+02 5.3211960921e-14 2.6320767098e-14 2.6891193823e-14
2.3937988281e+02 5.3014319873e-14 2.6363797855e-14 2.6650522018e-14
2.3944091797e+02 5.2746292103e-14 2.6163829651e-14 2.6582462452e-14
2.3950195312e+02 5.2647918223e-14 2.6056804938e-14 2.6591113285e-14
2.3956298828e+02 5.2544426002e-14 2.5826623423e-14 2.6717802578e-14
2.3962402344e+02 5.2630745053e-14 2.5896828421e-14 2.6733916632e-14
2.3968505859e+02 5.2727032922e-14 2.6040730967e-14 2.6686301955e-14
2.3974609375e+02 5.2527715823e-14 2.6058235630e-14 2.6469480193e-14
2.3980712891e+02 5.2475551289e-14 2.5960481602e-14 2.6515069687e-14
2.3986816406e+02 5.2431719696e-14 2.5826048486e-14 2.6605671209e-14
2.3992919922e+02 5.2363941742e-14 2.5751514224e-14 2.6612427519e-14
2.3999023438e+02 5.2167208750e-14 2.5708135743e-14 2.6459073007e-14
2.4005126953e+02 5.2273869047e-14 2.5815362620e-14 2.6458506427e-14
2.4011230469e+02 5.2156767067e-14 2.5844381692e-14 2.6312385376e-14
2.4017333984e+02 5.2076381639e-14 2.5714020157e-14 2.6362361482e-14
2.4023437500e+02 5.2111386225e-14 2.5829374067e-14 2.6282012158e-14
2.4029541016e+02 5.1951358708e-14 2.5736417633e-14 2.6214941075e-14
2.4035644531e+02 5.1733065491e-14 2.5572704915e-14 2.6160360576e-14
2.4041748047e+02 5.1719337900e-14 2.5603368093e-14 2.6115969807e-14
2.4047851562e+02 5.1685086433e-14 2.5629770145e-14 2.6055316288e-14
2.4053955078e+02 5.1773628277e-14 2.5705472848e-14 2.6068155429e-14
2.4060058594e+02 5.1578526396e-14 2.5559794132e-14 2.6018732264e-14
2.4066162109e+02 5.1519149446e-14 2.5349859829e-14 2.6169289617e-14
2.4072265625e+02 5.1371796758e-14 2.5273367907e-14 2.6098428851e-14
2.4078369141e+02 5.1425160837e-14 2.5438936232e-14 2.5986224604e-14
2.4084472656e+02 5.1366051918e-14 2.5470111309e-14 2.5895940609e-14
2.4090576172e+02 5.1306088029e-14 2.5426548433e-14 2.5879539596e-14
2.4096679688e+02 5.1182699978e-14 2.5249397789e-14 2.5933302190e-14
2.4102783203e+02 5.1121512075e-14 2.5113976505e-14 2.6007535571e-14
2.4108886719e+02 5.0745381134e-14 2.5044945609e-14 2.5700435525e-14
2.4114990234e+02 5.0529766471e-14 2.5018194718e-14 2.5511571753e-14
2.4121093750e+02 5.0680848069e-14 2.5126450929e-14 2.5554397141e-14
2.4127197266e+02 5.0914035574e-14 2.5222911850e-14 2.5691123724e-14
2.4133300781e+02 5.0763295313e-14 2.5088773166e-14 2.5674522147e-14
2.4139404297e+02 5.0795609069e-14 2.4977282709e-14 2.5818326360e-14
2.4145507812e+02 5.0607916198e-14 2.4944613279e-14 2.5663302918e-14
2.4151611328e+02 5.0390209059e-14 2.4935786785e-14 2.5454422273e-14
2.4157714844e+02 5.0425943859e-14 2.4887875441e-14 2.5538068418e-14
2.4163818359e+02 5.0397956827e-14 2.4861047481e-14 2.5536909346e-14
2.4169921875e+02 5.0244981239e-14 2.4847435715e-14 2.5397545524e-14
2.4176025391e+02 5.0156543466e-14 2.4818230220e-14 2.5338313246e-14
2.4182128906e+02 5.0333390838e-14 2.4835851305e-14 2.5497539533e-14
2.4188232422e+02 5.0272000846e-14 2.4865723355e-14 2.5406277491e-14
2.4194335938e+02 5.0190599001e-14 2.4907903879e-14 2.5282695122e-14
2.4200439453e+02 5.0043608507e-14 2.4807424483e-14 2.5236184024e-14
2.4206542969e+02 4.9885377458e-14 2.4611963040e-14 2.5273414418e-14
2.4212646484e+02 4.9987322671e-14 2.4727453160e-14 2.5259869510e-14
2.4218750000e+02 5.0012637118e-14 2.4761317477e-14 2.5251319641e-14
2.4224853516e+02 4.9715947776e-14 2.4660582265e-14 2.5055365511e-14
2.4230957031e+02 4.9615816264e-14 2.4595661253e-14 2.5020155011e-14
2.4237060547e+02 4.9592284847e-14 2.4548233539e-14 2.5044051307e-14
2.4243164062e+02 4.9542810633e-14 2.4451582460e-14 2.5091228173e-14
2.4249267578e+02 4.9528550040e-14 2.4359900841e-14 2.5168649199e-14
2.4255371094e+02 4.9465975505e-14 2.4421369898e-14 2.5044605607e-14
2.4261474609e+02 4.9240964184e-14 2.4422871797e-14 2.4818092387e-14
2.4267578125e+02 4.9341322700e-14 2.4406636750e-14 2.4934685951e-14
2.4273681641e+02 4.9263657795e-14 2.4417869364e-14 2.4845788431e-14
2.4279785156e+02 4.9054695966e-14 2.4249154188e-14 2.4805541778e-14
2.4285888672e+02 4.9073594805e-14 2.4129919618e-14 2.4943675187e-14
2.4291992188e+02 4.9132291439e-14 2.4164618507e-14 2.4967672933e-14
2.4298095703e+02 4.8957911731e-14 2.4194707365e-14 2.4763204366e-14
2.4304199219e+02 4.8682474210e-14 2.4159459165e-14 2.4523015045e-14
2.4310302734e+02 4.8698417884e-14 2.4098706804e-14 2.4599711080e-14
2.4316406250e+02 4.8793998149e-14 2.4033839575e-14 2.4760158574e-14
2.4322509766e+02 4.8736946536e-14 2.4101347255e-14 2.4635599281e-14
2.4328613281e+02 4.8726649577e-14 2.4043737324e-14 2.4682912253e-14
2.4334716797e+02 4.8702025861e-14 2.4062895949e-14 2.4639129912e-14
2.4340820312e+02 4.8661743200e-14 2.4079578084e-14 2.4582165116e-14
2.4346923828e+02 4.8431158114e-14 2.3840267667e-14 2.4590890447e-14
2.4353027344e+02 4.8242938326e-14 2.3701698323e-14 2.4541240003e-14
2.4359130859e+02 4.8476436079e-14 2.3856180495e-14 2.4620255584e-14
2.4365234375e+02 4.8377977019e-14 2.3822665161e-14 2.4555311859e-14
2.4371337891e+02 4.8322642279e-14 2.3849681217e-14 2.4472961062e-14
2.4377441406e+02 4.8376169903e-14 2.3827937426e-14 2.4548232477e-14
2.4383544922e+02 4.8671919308e-14 2.3962550508e-14 2.4709368800e-14
2.4389648438e+02 4.8439704838e-14 2.3806727425e-14 2.4632977413e-14
2.4395751953e+02 4.8159979423e-14 2.3645893622e-14 2.4514085802e-14
2.4401855469e+02 4.8070151614e-14 2.3680541491e-14 2.4389610123e-14
2.4407958984e+02 4.8054719872e-14 2.3660773737e-14 2.4393946135e-14
2.4414062500e+02 4.7990535403e-14 2.3596320334e-14 2.4394215068e-14
2.4420166016e+02 4.8139378335e-14 2.3847369514e-14 2.4292008821e-14
2.4426269531e+02 4.8190259611e-14 2.3849906794e-14 2.4340352818e-14
2.4432373047e+02 4.8116159200e-14 2.3707592068e-14 2.4408567132e-14
2.4438476562e+02 4.8182502258e-14 2.3714741990e-14 2.4467760268e-14
2.4444580078e+02 4.8116172295e-14 2.3695441341e-14 2.4420730954e-14
2.4450683594e+02 4.7790979737e-14 2.3550292860e-14 2.4240686877e-14
2.4456787109e+02 4.7861552288e-14 2.3548114256e-14 2.4313438032e-14
2.4462890625e+02 4.7858473534e-14 2.3733814778e-14 2.4124658756e-14
2.4468994141e+02 4.7761228597e-14 2.3589286963e-14 2.4171941634e-14
2.4475097656e+02 4.7926817972e-14 2.3569839070e-14 2.4356978901e-14
2.4481201172e+02 4.7993638635e-14 2.3669962669e-14 2.4323675966e-14
2.4487304688e+02 4.7822805310e-14 2.3588099645e-14 2.4234705666e-14
2.4493408203e+02 4.7754161705e-14 2.3529306550e-14 2.4224855154e-14
2.4499511719e+02 4.7928821438e-14 2.3614781163e-14 2.4314040275e-14
2.4505615234e+02 4.7833783248e-14 2.3566406174e-14 2.4267377074e-14
2.4511718750e+02 4.7775560220e-14 2.3481868760e-14 2.4293691460e-14
2.4517822266e+02 4.7693358512e-14 2.3499665654e-14 2.4193692858e-14
2.4523925781e+02 4.7637971749e-14 2.3435337226e-14 2.4202634523e-14
2.4530029297e+02 4.7696655720e-14 2.3443059045e-14 2.4253596675e-14
2.4536132812e+02 4.7644533933e-14 2.3422206941e-14 2.4222326992e-14
2.4542236328e+02 4.7523708151e-14 2.3452191962e-14 2.4071516189e-14
2.4548339844e+02 4.7489430951e-14 2.3438054754e-14 2.4051376197e-14
2.4554443359e+02 4.7557664153e-14 2.3419610361e-14 2.4138053791e-14
2.4560546875e+02 4.7586632090e-14 2.3582477945e-14 2.4004154145e-14
2.4566650391e+02 4.7594502400e-14 2.3561589472e-14 2.4032912928e-14
2.4572753906e+02 4.7526970822e-14 2.3358815715e-14 2.4168155107e-14
2.4578857422e+02 4.7184219686e-14 2.3073037478e-14 2.4111182208e-14
2.4584960938e+02 4.7332904030e-14 2.3178993780e-14 2.4153910250e-14
2.4591064453e+02 4.7370557039e-14 2.3229235982e-14 2.4141321057e-14
2.4597167969e+02 4.7223504113e-14 2.3222392506e-14 2.4001111607e-14
2.4603271484e+02 4.7317090939e-14 2.3327568867e-14 2.3989522072e-14
2.4609375000e+02 4.7346402204e-14 2.3301424909e-14 2.4044977295e-14
2.4615478516e+02 4.7343783277e-14 2.3334777078e-14 2.4009006199e-14
2.4621582031e+02 4.7373126008e-14 2.3401864773e-14 2.3971261235e-14
2.4627685547e+02 4.7163666972e-14 2.3205259757e-14 2.3958407215e-14
2.4633789062e+02 4.7125261415e-14 2.3122876633e-14 2.4002384782e-14
2.4639892578e+02 4.7191993870e-14 2.3224429393e-14 2.3967564477e-14
2.4645996094e+02 4.7298209898e-14 2.3252976614e-14 2.4045233284e-14
2.4652099609e+02 4.7346551622e-14 2.3337131426e-14 2.4009420196e-14
2.4658203125e+02 4.7502367050e-14 2.3514334620e-14 2.3988032430e-14
2.4664306641e+02 4.7612061234e-14 2.3565331467e-14 2.4046729767e-14
2.4670410156e+02 4.7215696903e-14 2.3259372056e-14 2.3956324847e-14
2.4676513672e+02 4.7152451831e-14 2.3134696146e-14 2.4017755685e-14
2.4682617188e+02 4.7455484987e-14 2.3362645821e-14 2.4092839166e-14
2.4688720703e+02 4.7564646748e-14 2.3355949522e-14 2.4208697225e-14
2.4694824219e+02 4.7418801413e-14 2.3272065331e-14 2.4146736083e-14
2.4700927734e+02 4.7214905084e-14 2.3147723863e-14 2.4067181220e-14
2.4707031250e+02 4.7412193176e-14 2.3295802344e-14 2.4116390832e-14
2.4713134766e+02 4.7462272391e-14 2.3330843159e-14 2.4131429232e-14
2.4719238281e+02 4.7226006475e-14 2.3267256799e-14 2.3958749676e-14
2.4725341797e+02 4.7347129596e-14 2.3303376880e-14 2.4043752716e-14
2.4731445312e+02 4.7575501814e-14 2.3320463634e-14 2.4255038180e-14
2.4737548828e+02 4.7542540906e-14 2.3370142835e-14 2.4172398071e-14
2.4743652344e+02 4.7460127392e-14 2.3299971300e-14 2.4160156092e-14
2.4749755859e+02 4.7384732172e-14 2.3224544383e-14 2.4160187789e-14
2.4755859375e+02 4.7362555258e-14 2.3245010829e-14 2.4117544429e-14
2.4761962891e+02 4.7501272996e-14 2.3498414513e-14 2.4002858483e-14
2.4768066406e+02 4.7630709848e-14 2.3561082552e-14 2.4069627295e-14
2.4774169922e+02 4.7391849439e-14 2.3351675005e-14 2.4040174434e-14
2.4780273438e+02 4.7082120504e-14 2.3167484819e-14 2.3914635685e-14
2.4786376953e+02 4.7310719170e-14 2.3238064317e-14 2.4072654853e-14
2.4792480469e+02 4.7210580573e-14 2.3092046381e-14 2.4118534191e-14
2.4798583984e+02 4.7188518192e-14 2.3166896455e-14 2.4021621737e-14
2.4804687500e+02 4.7021422005e-14 2.3192356600e-14 2.3829065405e-14
2.4810791016e+02 4.6945908132e-14 2.3093168842e-14 2.3852739290e-14
2.4816894531e+02 4.7181573566e-14 2.3172619900e-14 2.4008953666e-14
